step,action,location, speed,EV location,EV speed,d to next tl,t1,,t2,,t3,,t4,,t5,,t6,,t7,,t8,,t9,,t10,,t11,,t12,,t13,,t14,,t15,,t16,,t17,
2895,0.009708,2493.224121,16.6667,[2493.224121,16.6667,106.775948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,1,51,1,1,1,1,1,51,1,21,1,21,1,21,1,21,1,16, 1.0]
2896,0.009928,2494.890625,16.6667,[2494.890625,16.6667,105.109276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,1,51,1,1,1,1,1,51,1,21,1,21,1,21,1,21,1,16, 1.0]
2897,0.010352,2496.557373,16.6667,[2496.557373,16.6667,103.442612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,1,51,1,1,1,1,1,51,1,21,1,21,1,21,1,21,1,16, 1.0]
2898,0.011166,2498.224121,16.6667,[2498.224121,16.6667,101.77594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,1,51,1,1,1,1,1,51,1,21,1,21,1,21,1,21,1,16, 1.0]
2899,0.012728,2499.890625,16.6667,[2499.890625,16.6667,100.109268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,1,51,1,1,1,1,1,51,1,21,1,21,1,21,1,21,1,16, 1.0]
2900,0.015706,2501.557373,16.6667,[2501.557373,16.6667,98.442596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,1,51,1,1,1,1,1,51,1,21,1,21,1,21,1,21,1,16, 1.0]
2901,0.02133,2503.224121,16.6667,[2503.224121,16.6667,96.775932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,1,51,1,1,1,1,1,51,1,21,1,21,1,21,1,21,1,16, 1.0]
2902,0.031744,2504.890625,16.6667,[2504.890625,16.6667,95.109261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,1,51,1,1,1,1,1,51,1,21,1,21,1,21,1,21,1,16, 1.0]
2903,0.050349,2506.557373,16.6667,[2506.557373,16.6667,93.442589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,1,51,1,1,0,1,0,51,1,21,1,21,1,21,1,21,1,15, 1.0]
2904,0.075796,2508.224121,16.6667,[2508.224121,16.6667,91.775917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,3,0,3,0,50,1,20,1,20,1,20,1,20,1,15, 1.0]
2905,0.136474,2509.890869,16.6667,[2509.890869,16.6667,90.109245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,3,0,3,0,50,1,20,1,20,1,20,1,20,1,15, 1.0]
2906,0.198019,2511.557373,16.6667,[2511.557373,16.6667,88.442581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,3,0,3,0,50,1,20,1,20,1,20,1,20,1,15, 1.0]
2907,0.260544,2513.224121,16.6667,[2513.224121,16.6667,86.775909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,3,0,3,0,50,1,20,1,20,1,20,1,20,1,15, 1.0]
2908,0.311977,2514.890869,16.6667,[2514.890869,16.6667,85.109238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,3,0,3,0,50,1,20,1,20,1,20,1,20,1,15, 1.0]
2909,0.347488,2516.557373,16.6667,[2516.557373,16.6667,83.442566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,3,0,3,0,50,1,20,1,20,1,20,1,20,1,15, 1.0]
2910,0.369198,2518.224121,16.6667,[2518.224121,16.6667,81.775902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,3,0,3,0,50,1,20,1,20,1,20,1,20,1,15, 1.0]
2911,0.381517,2519.890869,16.6667,[2519.890869,16.6667,80.10923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,3,0,3,0,50,1,20,1,20,1,20,1,20,1,15, 1.0]
2912,0.38822,2521.557373,16.6667,[2521.557373,16.6667,78.442558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,3,0,3,0,50,1,20,1,20,1,20,1,20,1,15, 1.0]
2913,0.391785,2523.224121,16.6667,[2523.224121,16.6667,76.775887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,50,1,2,0,2,0,50,1,20,1,20,1,20,1,20,1,14, 1.0]
2914,0.394175,2524.890869,16.6667,[2524.890869,16.6667,75.109222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,2,0,2,0,49,1,19,1,19,1,19,1,19,1,14, 1.0]
2915,0.395347,2526.557373,16.6667,[2526.557373,16.6667,73.442551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,2,0,2,0,49,1,19,1,19,1,19,1,19,1,14, 1.0]
2916,0.395513,2528.224121,16.6667,[2528.224121,16.6667,71.775879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,2,0,2,0,49,1,19,1,19,1,19,1,19,1,14, 1.0]
2917,0.395599,2529.890869,16.6667,[2529.890869,16.6667,70.109207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,2,0,2,0,49,1,19,1,19,1,19,1,19,1,14, 1.0]
2918,0.395644,2531.557373,16.6667,[2531.557373,16.6667,68.442535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,2,0,2,0,49,1,19,1,19,1,19,1,19,1,14, 1.0]
2919,0.395667,2533.224121,16.6667,[2533.224121,16.6667,66.775871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,2,0,2,0,49,1,19,1,19,1,19,1,19,1,14, 1.0]
2920,0.395679,2534.890869,16.6667,[2534.890869,16.6667,65.1092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,2,0,2,0,49,1,19,1,19,1,19,1,19,1,14, 1.0]
2921,0.395686,2536.557373,16.6667,[2536.557373,16.6667,63.442528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,2,0,2,0,49,1,19,1,19,1,19,1,19,1,14, 1.0]
2922,0.395689,2538.224121,16.6667,[2538.224121,16.6667,61.77586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,2,0,2,0,49,1,19,1,19,1,19,1,19,1,14, 1.0]
2923,0.395691,2539.890869,16.6667,[2539.890869,16.6667,60.109188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,1,49,1,1,0,1,0,49,1,19,1,19,1,19,1,19,1,13, 1.0]
2924,0.395693,2541.557373,16.6667,[2541.557373,16.6667,58.44252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,1,0,1,0,48,1,18,1,18,1,18,1,18,1,13, 1.0]
2925,0.395691,2543.224121,16.6667,[2543.224121,16.6667,56.775848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,1,0,1,0,48,1,18,1,18,1,18,1,18,1,13, 1.0]
2926,0.395691,2544.890869,16.6667,[2544.890869,16.6667,55.10918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,1,0,1,0,48,1,18,1,18,1,18,1,18,1,13, 1.0]
2927,0.395692,2546.557373,16.6667,[2546.557373,16.6667,53.442509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,1,0,1,0,48,1,18,1,18,1,18,1,18,1,13, 1.0]
2928,0.395692,2548.224121,16.6667,[2548.224121,16.6667,51.775841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,1,0,1,0,48,1,18,1,18,1,18,1,18,1,13, 1.0]
2929,0.395692,2549.890869,16.6667,[2549.890869,16.6667,50.109169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,1,0,1,0,48,1,18,1,18,1,18,1,18,1,13, 1.0]
2930,0.395692,2551.557617,16.6667,[2551.557617,16.6667,48.442497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,1,0,1,0,48,1,18,1,18,1,18,1,18,1,13, 1.0]
2931,0.395692,2553.224121,16.6667,[2553.224121,16.6667,46.775829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,1,0,1,0,48,1,18,1,18,1,18,1,18,1,13, 1.0]
2932,0.395692,2554.890869,16.6667,[2554.890869,16.6667,45.109158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,1,2,1,2,48,1,18,1,18,1,18,1,18,1,13, 1.0]
2933,0.395671,2556.557617,16.6667,[2556.557617,16.6667,43.44249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,1,48,1,57,2,57,2,48,1,18,1,18,1,18,1,18,1,12, 1.0]
2934,0.661066,2558.224121,16.6667,[2558.224121,16.6667,41.775818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,57,2,57,2,47,1,17,1,17,1,17,1,17,1,12, 1.0]
2935,0.675841,2559.890869,16.6667,[2559.890869,16.6667,40.10915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,57,2,57,2,47,1,17,1,17,1,17,1,17,1,12, 1.0]
2936,0.678019,2561.557617,16.6667,[2561.557617,16.6667,38.442478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,57,2,57,2,47,1,17,1,17,1,17,1,17,1,12, 1.0]
2937,0.679159,2563.224121,16.6667,[2563.224121,16.6667,36.77581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,57,2,57,2,47,1,17,1,17,1,17,1,17,1,12, 1.0]
2938,0.679754,2564.890869,16.6667,[2564.890869,16.6667,35.109138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,57,2,57,2,47,1,17,1,17,1,17,1,17,1,12, 1.0]
2939,0.680064,2566.557617,16.6667,[2566.557617,16.6667,33.442471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,57,2,57,2,47,1,17,1,17,1,17,1,17,1,12, 1.0]
2940,0.680226,2568.224121,16.6667,[2568.224121,16.6667,31.775799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,57,2,57,2,47,1,17,1,17,1,17,1,17,1,12, 1.0]
2941,0.680311,2569.890869,16.6667,[2569.890869,16.6667,30.109129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,57,2,57,2,47,1,17,1,17,1,17,1,17,1,12, 1.0]
2942,0.680355,2571.557617,16.6667,[2571.557617,16.6667,28.442459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,56,2,56,2,47,1,17,1,17,1,17,1,17,1,12, 1.0]
2943,0.680391,2573.224121,16.6667,[2573.224121,16.6667,26.775789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,1,47,1,56,2,56,2,47,1,17,1,17,1,17,1,17,1,11, 1.0]
2944,0.680402,2574.890869,16.6667,[2574.890869,16.6667,25.109119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,56,2,56,2,46,1,16,1,16,1,16,1,16,1,11, 1.0]
2945,0.680411,2576.557617,16.6667,[2576.557617,16.6667,23.44245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,56,2,56,2,46,1,16,1,16,1,16,1,16,1,11, 1.0]
2946,0.680412,2578.224121,16.6667,[2578.224121,16.6667,21.77578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,56,2,56,2,46,1,16,1,16,1,16,1,16,1,11, 1.0]
2947,0.680413,2579.890869,16.6667,[2579.890869,16.6667,20.10911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,56,2,56,2,46,1,16,1,16,1,16,1,16,1,11, 1.0]
2948,0.680414,2581.557617,16.6667,[2581.557617,16.6667,18.442438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,56,2,56,2,46,1,16,1,16,1,16,1,16,1,11, 1.0]
2949,0.680414,2583.224121,16.6667,[2583.224121,16.6667,16.775768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,56,2,56,2,46,1,16,1,16,1,16,1,16,1,11, 1.0]
2950,0.680414,2584.890869,16.6667,[2584.890869,16.6667,15.109099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,56,2,56,2,46,1,16,1,16,1,16,1,16,1,11, 1.0]
2951,0.680415,2586.557617,16.6667,[2586.557617,16.6667,13.442429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,56,2,56,2,46,1,16,1,16,1,16,1,16,1,11, 1.0]
2952,0.680415,2588.224121,16.6667,[2588.224121,16.6667,11.775759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,55,2,55,2,46,1,16,1,16,1,16,1,16,1,11, 1.0]
2953,0.680415,2589.890869,16.6667,[2589.890869,16.6667,10.109089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,1,46,1,55,2,55,2,46,1,16,1,16,1,16,1,16,1,10, 1.0]
2954,0.680416,2591.557617,16.6667,[2591.557617,16.6667,8.442419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,45,1,55,2,55,2,45,1,15,1,15,1,15,1,15,1,10, 1.0]
2955,0.680416,2593.224365,16.6667,[2593.224365,16.6667,6.775749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,45,1,55,2,55,2,45,1,15,1,15,1,15,1,15,1,10, 1.0]
2956,0.680416,2594.890869,16.6667,[2594.890869,16.6667,5.109079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,45,1,55,2,55,2,45,1,15,1,15,1,15,1,15,1,10, 1.0]
2957,0.680416,2596.557617,16.6667,[2596.557617,16.6667,3.442409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,45,1,55,2,55,2,45,1,15,1,15,1,15,1,15,1,10, 1.0]
2958,0.680416,2598.224365,16.6667,[2598.224365,16.6667,1.775739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,45,1,55,2,55,2,45,1,15,1,15,1,15,1,15,1,10, 1.0]
2959,0.680416,2599.890869,16.6667,[2599.890869,16.6667,0.109069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,45,1,55,2,55,2,45,1,15,1,15,1,15,1,15,1,10, 1.0]
2960,0.680416,2601.557617,16.6667,[2601.557617,16.6667,198.442398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,55,2,55,2,45,1,15,1,15,1,15,1,15,1,10, 1.0]
2961,0.251798,2603.224365,16.6667,[2603.224365,16.6667,196.775726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,55,2,55,2,45,1,15,1,15,1,15,1,15,1,10, 1.0]
2962,0.25273,2604.890869,16.6667,[2604.890869,16.6667,195.109055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,54,2,54,2,45,1,15,1,15,1,15,1,15,1,10, 1.0]
2963,0.236418,2606.557617,16.6667,[2606.557617,16.6667,193.442383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,1,54,2,54,2,45,1,15,1,15,1,15,1,15,1,9, 1.0]
2964,0.257416,2608.224365,16.6667,[2608.224365,16.6667,191.775726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,54,2,54,2,44,1,14,1,14,1,14,1,14,1,9, 1.0]
2965,0.250078,2609.890869,16.6667,[2609.890869,16.6667,190.109055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,54,2,54,2,44,1,14,1,14,1,14,1,14,1,9, 1.0]
2966,0.250685,2611.557617,16.6667,[2611.557617,16.6667,188.442383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,54,2,54,2,44,1,14,1,14,1,14,1,14,1,9, 1.0]
2967,0.251224,2613.224365,16.6667,[2613.224365,16.6667,186.775711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,54,2,54,2,44,1,14,1,14,1,14,1,14,1,9, 1.0]
2968,0.251695,2614.890869,16.6667,[2614.890869,16.6667,185.109039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,54,2,54,2,44,1,14,1,14,1,14,1,14,1,9, 1.0]
2969,0.252098,2616.557617,16.6667,[2616.557617,16.6667,183.442368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,54,2,54,2,44,1,14,1,14,1,14,1,14,1,9, 1.0]
2970,0.252431,2618.224365,16.6667,[2618.224365,16.6667,181.775696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,54,2,54,2,44,1,14,1,14,1,14,1,14,1,9, 1.0]
2971,0.252694,2619.890869,16.6667,[2619.890869,16.6667,180.109024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,54,2,54,2,44,1,14,1,14,1,14,1,14,1,9, 1.0]
2972,0.252887,2621.557617,16.6667,[2621.557617,16.6667,178.442352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,53,2,53,2,44,1,14,1,14,1,14,1,14,1,9, 1.0]
2973,0.237155,2623.224365,16.6667,[2623.224365,16.6667,176.775696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,1,53,2,53,2,44,1,14,1,14,1,14,1,14,1,8, 1.0]
2974,0.259575,2624.890869,16.6667,[2624.890869,16.6667,175.109024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,53,2,53,2,43,1,13,1,13,1,13,1,13,1,8, 1.0]
2975,0.245005,2626.557617,16.6667,[2626.557617,16.6667,173.442352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,53,2,53,2,43,1,13,1,13,1,13,1,13,1,8, 1.0]
2976,0.244663,2628.224365,16.6667,[2628.224365,16.6667,171.775681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,53,2,53,2,43,1,13,1,13,1,13,1,13,1,8, 1.0]
2977,0.244233,2629.890869,16.6667,[2629.890869,16.6667,170.109009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,53,2,53,2,43,1,13,1,13,1,13,1,13,1,8, 1.0]
2978,0.243713,2631.557617,16.6667,[2631.557617,16.6667,168.442337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,53,2,53,2,43,1,13,1,13,1,13,1,13,1,8, 1.0]
2979,0.243104,2633.224365,16.6667,[2633.224365,16.6667,166.775665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,53,2,53,2,43,1,13,1,13,1,13,1,13,1,8, 1.0]
2980,0.242403,2634.891113,16.6667,[2634.891113,16.6667,165.108994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,53,2,53,2,43,1,13,1,13,1,13,1,13,1,8, 1.0]
2981,0.241608,2636.557617,16.6667,[2636.557617,16.6667,163.442322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,53,2,53,2,43,1,13,1,13,1,13,1,13,1,8, 1.0]
2982,0.24072,2638.224365,16.6667,[2638.224365,16.6667,161.775665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,52,2,52,2,43,1,13,1,13,1,13,1,13,1,8, 1.0]
2983,0.222648,2639.891113,16.6667,[2639.891113,16.6667,160.108994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,52,2,52,2,43,1,13,1,13,1,13,1,13,1,7, 1.0]
2984,0.252056,2641.557617,16.6667,[2641.557617,16.6667,158.442322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,52,2,52,2,42,1,12,1,12,1,12,1,12,1,7, 1.0]
2985,0.223455,2643.224365,16.6667,[2643.224365,16.6667,156.77565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,52,2,52,2,42,1,12,1,12,1,12,1,12,1,7, 1.0]
2986,0.221694,2644.891113,16.6667,[2644.891113,16.6667,155.108978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,52,2,52,2,42,1,12,1,12,1,12,1,12,1,7, 1.0]
2987,0.219816,2646.557617,16.6667,[2646.557617,16.6667,153.442307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,52,2,52,2,42,1,12,1,12,1,12,1,12,1,7, 1.0]
2988,0.217818,2648.224365,16.6667,[2648.224365,16.6667,151.775635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,52,2,52,2,42,1,12,1,12,1,12,1,12,1,7, 1.0]
2989,0.215698,2649.891113,16.6667,[2649.891113,16.6667,150.108963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,52,2,52,2,42,1,12,1,12,1,12,1,12,1,7, 1.0]
2990,0.213455,2651.557617,16.6667,[2651.557617,16.6667,148.442307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,52,2,52,2,42,1,12,1,12,1,12,1,12,1,7, 1.0]
2991,0.21109,2653.224365,16.6667,[2653.224365,16.6667,146.775635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,52,2,52,2,42,1,12,1,12,1,12,1,12,1,7, 1.0]
2992,0.208598,2654.891113,16.6667,[2654.891113,16.6667,145.108963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,51,2,51,2,42,1,12,1,12,1,12,1,12,1,7, 1.0]
2993,0.184528,2656.557617,16.6667,[2656.557617,16.6667,143.442291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,1,51,2,51,2,42,1,12,1,12,1,12,1,12,1,6, 1.0]
2994,0.228537,2658.224365,16.6667,[2658.224365,16.6667,141.77562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,51,2,51,2,41,1,11,1,11,1,11,1,11,1,6, 1.0]
2995,0.176844,2659.891113,16.6667,[2659.891113,16.6667,140.108948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,51,2,51,2,41,1,11,1,11,1,11,1,11,1,6, 1.0]
2996,0.173194,2661.557617,16.6667,[2661.557617,16.6667,138.442276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,51,2,51,2,41,1,11,1,11,1,11,1,11,1,6, 1.0]
2997,0.169413,2663.224365,16.6667,[2663.224365,16.6667,136.775604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,51,2,51,2,41,1,11,1,11,1,11,1,11,1,6, 1.0]
2998,0.165503,2664.891113,16.6667,[2664.891113,16.6667,135.108932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,51,2,51,2,41,1,11,1,11,1,11,1,11,1,6, 1.0]
2999,0.161466,2666.557617,16.6667,[2666.557617,16.6667,133.442276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,51,2,51,2,41,1,11,1,11,1,11,1,11,1,6, 1.0]
3000,0.157303,2668.224365,16.6667,[2668.224365,16.6667,131.775604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,51,2,51,2,41,1,11,1,11,1,11,1,11,1,6, 1.0]
3001,0.153018,2669.891113,16.6667,[2669.891113,16.6667,130.108932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,51,2,51,2,41,1,11,1,11,1,11,1,11,1,6, 1.0]
3002,0.148613,2671.557861,16.6667,[2671.557861,16.6667,128.442261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,50,2,50,2,41,1,11,1,11,1,11,1,11,1,6, 1.0]
3003,0.116933,2673.224365,16.6667,[2673.224365,16.6667,126.775589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,1,50,2,50,2,41,1,11,1,11,1,11,1,11,1,5, 1.0]
3004,0.180362,2674.891113,16.6667,[2674.891113,16.6667,125.108917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,1,50,2,50,2,40,1,10,1,10,1,10,1,10,1,5, 1.0]
3005,0.101511,2676.557861,16.6667,[2676.557861,16.6667,123.442245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,1,50,2,50,2,40,1,10,1,10,1,10,1,10,1,5, 1.0]
3006,0.09624,2678.224365,16.6667,[2678.224365,16.6667,121.775581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,1,50,2,50,2,40,1,10,1,10,1,10,1,10,1,5, 1.0]
3007,0.090903,2679.891113,16.6667,[2679.891113,16.6667,120.10891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,1,50,2,50,2,40,1,10,1,10,1,10,1,10,1,5, 1.0]
